"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:17:45.3959705 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorUseSystemHeap","NAME NOT FOUND","Length: 144"
"12:17:45.3959766 AM","server.exe","2436","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"12:17:45.3959822 AM","server.exe","2436","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLE","SUCCESS","Desired Access: Read"
"12:17:45.3959892 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Ole\PageAllocatorSystemHeapIsPrivate","NAME NOT FOUND","Length: 144"
"12:17:45.3959945 AM","server.exe","2436","RegCloseKey","HKLM\SOFTWARE\Microsoft\Ole","SUCCESS",""
"12:17:45.3960155 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\OLE\Tracing","NAME NOT FOUND","Desired Access: Read"
"12:17:45.3960836 AM","server.exe","2436","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3960973 AM","server.exe","2436","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3964742 AM","server.exe","2436","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\DataCollection","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3966161 AM","server.exe","2436","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"12:17:45.3966264 AM","server.exe","2436","RegOpenKey","HKCU\SOFTWARE\XtremeRAT","SUCCESS","Desired Access: Read/Write, Delete"
"12:17:45.3966387 AM","server.exe","2436","RegQueryKey","HKCU\Software\XtremeRAT","SUCCESS","Query: Cached, SubKeys: 0, Values: 1"
"12:17:45.3966524 AM","server.exe","2436","RegEnumKey","HKCU\Software\XtremeRAT","NO MORE ENTRIES","Index: 4,294,967,295, Length: 288"
"12:17:45.3966586 AM","server.exe","2436","RegCloseKey","HKCU\Software\XtremeRAT","SUCCESS",""
"12:17:45.3966658 AM","server.exe","2436","RegOpenKey","HKCU\SOFTWARE\XtremeRAT","SUCCESS","Desired Access: Delete"
"12:17:45.3966728 AM","server.exe","2436","RegDeleteKey","HKCU\Software\XtremeRAT","SUCCESS",""
"12:17:45.3966871 AM","server.exe","2436","RegCloseKey","HKCU\Software\XtremeRAT","SUCCESS",""
"12:17:45.3966960 AM","server.exe","2436","RegCreateKey","HKCU\SOFTWARE\XtremeRAT","SUCCESS","Desired Access: Maximum Allowed, Granted Access: None 0x0, Disposition: REG_CREATED_NEW_KEY"
"12:17:45.3967156 AM","server.exe","2436","RegSetValue","HKCU\Software\XtremeRAT\Mutex","SUCCESS","Type: REG_EXPAND_SZ, Length: 34, Data: BlackMamba_Mutex"
"12:17:45.3967276 AM","server.exe","2436","RegCloseKey","HKCU\Software\XtremeRAT","SUCCESS",""
"12:17:45.3967597 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"12:17:45.3967739 AM","server.exe","2436","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}","SUCCESS","Desired Access: Read"
"12:17:45.3967818 AM","server.exe","2436","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"12:17:45.3967882 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"12:17:45.3967949 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Name","SUCCESS","Type: REG_SZ, Length: 16, Data: AppData"
"12:17:45.3968024 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\ParentFolder","NAME NOT FOUND","Length: 144"
"12:17:45.3968086 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Description","NAME NOT FOUND","Length: 144"
"12:17:45.3968170 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\RelativePath","SUCCESS","Type: REG_SZ, Length: 32, Data: AppData\Roaming"
"12:17:45.3968231 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\ParsingName","NAME NOT FOUND","Length: 144"
"12:17:45.3968287 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\InfoTip","NAME NOT FOUND","Length: 144"
"12:17:45.3968343 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\LocalizedName","NAME NOT FOUND","Length: 144"
"12:17:45.3968399 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Icon","NAME NOT FOUND","Length: 144"
"12:17:45.3968455 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Security","NAME NOT FOUND","Length: 144"
"12:17:45.3968508 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\StreamResource","NAME NOT FOUND","Length: 144"
"12:17:45.3968566 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\StreamResourceType","NAME NOT FOUND","Length: 144"
"12:17:45.3968622 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\LocalRedirectOnly","NAME NOT FOUND","Length: 144"
"12:17:45.3968678 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Roamable","NAME NOT FOUND","Length: 144"
"12:17:45.3968731 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\PreCreate","NAME NOT FOUND","Length: 144"
"12:17:45.3968787 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Stream","NAME NOT FOUND","Length: 144"
"12:17:45.3968840 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\PublishExpandedPath","NAME NOT FOUND","Length: 144"
"12:17:45.3968896 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\Attributes","NAME NOT FOUND","Length: 144"
"12:17:45.3968949 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\FolderTypeID","NAME NOT FOUND","Length: 144"
"12:17:45.3969005 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\InitFolderHandler","NAME NOT FOUND","Length: 144"
"12:17:45.3969083 AM","server.exe","2436","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"12:17:45.3969175 AM","server.exe","2436","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{3EB685DB-65F9-4CF6-A03A-E3EF65729F3D}","SUCCESS",""
"12:17:45.3969326 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Desired Access: Query Value"
"12:17:45.3969416 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"12:17:45.3969494 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3969558 AM","server.exe","2436","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"12:17:45.3969653 AM","server.exe","2436","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"12:17:45.3969731 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"12:17:45.3969821 AM","server.exe","2436","RegCloseKey","HKCU","SUCCESS",""
"12:17:45.3969899 AM","server.exe","2436","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\AppData","SUCCESS","Type: REG_EXPAND_SZ, Length: 60, Data: %USERPROFILE%\AppData\Roaming"
"12:17:45.3970262 AM","server.exe","2436","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"12:17:45.3970352 AM","server.exe","2436","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"12:17:45.3970447 AM","server.exe","2436","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\en-US","NAME NOT FOUND","Length: 532"
"12:17:45.3970500 AM","server.exe","2436","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"12:17:45.3970558 AM","server.exe","2436","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"12:17:45.3970625 AM","server.exe","2436","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"12:17:45.3970701 AM","server.exe","2436","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\en-US","NAME NOT FOUND","Length: 532"
"12:17:45.3970751 AM","server.exe","2436","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"12:17:45.3970826 AM","server.exe","2436","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions\00060101.00060101","NAME NOT FOUND","Length: 532"
"12:17:45.3971936 AM","server.exe","2436","CreateFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.3972112 AM","server.exe","2436","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"12:17:45.3972176 AM","server.exe","2436","QueryStandardInformationFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","AllocationSize: 2,945,024, EndOfFile: 2,944,004, NumberOfLinks: 2, DeletePending: False, Directory: False"
"12:17:45.3972313 AM","server.exe","2436","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","SyncType: SyncTypeOther"
"12:17:45.3972469 AM","server.exe","2436","CloseFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS",""
"12:17:45.3973106 AM","server.exe","2436","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"12:17:45.3974062 AM","server.exe","2436","CreateFile","C:\Users\IEUser\AppData\Roaming","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.3974204 AM","server.exe","2436","QueryBasicInformationFile","C:\Users\IEUser\AppData\Roaming","SUCCESS","CreationTime: 1/2/2018 5:21:25 PM, LastAccessTime: 1/2/2018 8:08:31 PM, LastWriteTime: 1/2/2018 8:08:31 PM, ChangeTime: 1/2/2018 9:01:37 PM, FileAttributes: DNCI"
"12:17:45.3974268 AM","server.exe","2436","CloseFile","C:\Users\IEUser\AppData\Roaming","SUCCESS",""
"12:17:45.3974450 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\KnownFolderSettings","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3974534 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\KnownFolderSettings","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3975657 AM","server.exe","2436","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.3976327 AM","server.exe","2436","QueryBasicInformationFile","C:\Windows\System32\rpcss.dll","SUCCESS","CreationTime: 1/2/2018 8:18:30 PM, LastAccessTime: 1/2/2018 8:18:30 PM, LastWriteTime: 8/10/2017 10:19:40 PM, ChangeTime: 1/2/2018 8:44:25 PM, FileAttributes: A"
"12:17:45.3976400 AM","server.exe","2436","CloseFile","C:\Windows\System32\rpcss.dll","SUCCESS",""
"12:17:45.3977006 AM","server.exe","2436","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.3977545 AM","server.exe","2436","CreateFileMapping","C:\Windows\System32\rpcss.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"12:17:45.3977612 AM","server.exe","2436","QueryStandardInformationFile","C:\Windows\System32\rpcss.dll","SUCCESS","AllocationSize: 380,928, EndOfFile: 377,344, NumberOfLinks: 2, DeletePending: False, Directory: False"
"12:17:45.3977752 AM","server.exe","2436","CreateFileMapping","C:\Windows\System32\rpcss.dll","SUCCESS","SyncType: SyncTypeOther"
"12:17:45.3978020 AM","server.exe","2436","CloseFile","C:\Windows\System32\rpcss.dll","SUCCESS",""
"12:17:45.3979115 AM","server.exe","2436","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.3979624 AM","server.exe","2436","QueryBasicInformationFile","C:\Windows\System32\rpcss.dll","SUCCESS","CreationTime: 1/2/2018 8:18:30 PM, LastAccessTime: 1/2/2018 8:18:30 PM, LastWriteTime: 8/10/2017 10:19:40 PM, ChangeTime: 1/2/2018 8:44:25 PM, FileAttributes: A"
"12:17:45.3979696 AM","server.exe","2436","CloseFile","C:\Windows\System32\rpcss.dll","SUCCESS",""
"12:17:45.3980291 AM","server.exe","2436","CreateFile","C:\Windows\System32\rpcss.dll","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.3980811 AM","server.exe","2436","CreateFileMapping","C:\Windows\System32\rpcss.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"12:17:45.3980875 AM","server.exe","2436","QueryStandardInformationFile","C:\Windows\System32\rpcss.dll","SUCCESS","AllocationSize: 380,928, EndOfFile: 377,344, NumberOfLinks: 2, DeletePending: False, Directory: False"
"12:17:45.3981007 AM","server.exe","2436","CreateFileMapping","C:\Windows\System32\rpcss.dll","SUCCESS","SyncType: SyncTypeOther"
"12:17:45.3981266 AM","server.exe","2436","CloseFile","C:\Windows\System32\rpcss.dll","SUCCESS",""
"12:17:45.3982490 AM","server.exe","2436","CreateFile","C:\Users\IEUser\Desktop\Assignment 1\Malware samples\Sample A -\CRYPTBASE.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"12:17:45.3983264 AM","server.exe","2436","CreateFile","C:\Windows\System32\cryptbase.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.3991804 AM","server.exe","2436","QueryBasicInformationFile","C:\Windows\System32\cryptbase.dll","SUCCESS","CreationTime: 1/2/2018 8:18:30 PM, LastAccessTime: 1/2/2018 8:18:30 PM, LastWriteTime: 9/13/2017 6:46:13 AM, ChangeTime: 1/2/2018 8:44:25 PM, FileAttributes: A"
"12:17:45.3991871 AM","server.exe","2436","CloseFile","C:\Windows\System32\cryptbase.dll","SUCCESS",""
"12:17:45.3992497 AM","server.exe","2436","CreateFile","C:\Windows\System32\cryptbase.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.3992645 AM","server.exe","2436","CreateFileMapping","C:\Windows\System32\cryptbase.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"12:17:45.3992930 AM","server.exe","2436","CreateFileMapping","C:\Windows\System32\cryptbase.dll","SUCCESS","SyncType: SyncTypeOther"
"12:17:45.3993500 AM","server.exe","2436","Load Image","C:\Windows\System32\cryptbase.dll","SUCCESS","Image Base: 0x75300000, Image Size: 0xc000"
"12:17:45.3993567 AM","server.exe","2436","CloseFile","C:\Windows\System32\cryptbase.dll","SUCCESS",""
"12:17:45.3995911 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3996020 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"12:17:45.3996117 AM","server.exe","2436","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoPropertiesMyComputer","NAME NOT FOUND","Length: 144"
"12:17:45.3996184 AM","server.exe","2436","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"12:17:45.3996263 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3996335 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"12:17:45.3996408 AM","server.exe","2436","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoPropertiesRecycleBin","NAME NOT FOUND","Length: 144"
"12:17:45.3996464 AM","server.exe","2436","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"12:17:45.3996578 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3996648 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"12:17:45.3996746 AM","server.exe","2436","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoControlPanel","NAME NOT FOUND","Length: 144"
"12:17:45.3996802 AM","server.exe","2436","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"12:17:45.3996886 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3996953 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"12:17:45.3997023 AM","server.exe","2436","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoSetFolders","NAME NOT FOUND","Length: 144"
"12:17:45.3997078 AM","server.exe","2436","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"12:17:45.3997145 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","NAME NOT FOUND","Desired Access: Query Value"
"12:17:45.3997213 AM","server.exe","2436","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS","Desired Access: Query Value"
"12:17:45.3997282 AM","server.exe","2436","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoInternetIcon","NAME NOT FOUND","Length: 144"
"12:17:45.3997335 AM","server.exe","2436","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer","SUCCESS",""
"12:17:45.3997542 AM","server.exe","2436","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\Applications\server.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"12:17:45.3997883 AM","server.exe","2436","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"12:17:45.3997992 AM","server.exe","2436","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"12:17:45.3998062 AM","server.exe","2436","RegCloseKey","HKCU","SUCCESS",""
"12:17:45.3998123 AM","server.exe","2436","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"12:17:45.3998235 AM","server.exe","2436","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"12:17:45.3998310 AM","server.exe","2436","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"12:17:45.3998377 AM","server.exe","2436","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","SUCCESS","Desired Access: Read"
"12:17:45.3998456 AM","server.exe","2436","RegEnumValue","HKCU\Control Panel\Desktop\LanguageConfiguration","NO MORE ENTRIES","Index: 0, Length: 512"
"12:17:45.3998514 AM","server.exe","2436","RegCloseKey","HKCU\Control Panel\Desktop\LanguageConfiguration","SUCCESS",""
"12:17:45.3998565 AM","server.exe","2436","RegCloseKey","HKCU","SUCCESS",""
"12:17:45.3998623 AM","server.exe","2436","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"12:17:45.3998713 AM","server.exe","2436","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"12:17:45.3998785 AM","server.exe","2436","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"12:17:45.3998847 AM","server.exe","2436","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"12:17:45.3998917 AM","server.exe","2436","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12"
"12:17:45.3998992 AM","server.exe","2436","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"12:17:45.3999042 AM","server.exe","2436","RegCloseKey","HKCU","SUCCESS",""
"12:17:45.3999101 AM","server.exe","2436","RegOpenKey","HKLM\Software\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"12:17:45.3999188 AM","server.exe","2436","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"12:17:45.3999260 AM","server.exe","2436","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read"
"12:17:45.3999333 AM","server.exe","2436","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"12:17:45.3999392 AM","server.exe","2436","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-US"
"12:17:45.3999464 AM","server.exe","2436","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS",""
"12:17:45.3999514 AM","server.exe","2436","RegCloseKey","HKCU","SUCCESS",""
"12:17:45.3999721 AM","server.exe","2436","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read"
"12:17:45.3999813 AM","server.exe","2436","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20"
"12:17:45.3999869 AM","server.exe","2436","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS",""
"12:17:45.4000478 AM","server.exe","2436","CreateFile","C:\Windows\System32\shell32.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:17:45.4001048 AM","server.exe","2436","QueryBasicInformationFile","C:\Windows\System32\shell32.dll","SUCCESS","CreationTime: 1/2/2018 8:18:31 PM, LastAccessTime: 1/2/2018 8:18:31 PM, LastWriteTime: 8/15/2017 7:10:54 AM, ChangeTime: 1/2/2018 8:44:25 PM, FileAttributes: A"
"12:17:45.4001397 AM","server.exe","2436","CloseFile","C:\Windows\System32\shell32.dll","SUCCESS",""
